Method 1,Method 2,Method 3,Method 4,Method 5,Method 6
4.00543212890625e-05,8.988380432128906e-05,0.00019407272338867188,0.000164031982421875,0.0001881122589111328,0.00014781951904296875
3.790855407714844e-05,8.511543273925781e-05,0.00019502639770507812,0.00016379356384277344,0.0001761913299560547,0.00014781951904296875
3.886222839355469e-05,8.511543273925781e-05,0.0001919269561767578,0.000164031982421875,0.00017595291137695312,0.00015306472778320312
3.814697265625e-05,8.58306884765625e-05,0.00019097328186035156,0.000164031982421875,0.00017976760864257812,0.00014829635620117188
3.814697265625e-05,8.487701416015625e-05,0.00019121170043945312,0.0001628398895263672,0.00017714500427246094,0.0001480579376220703
4.076957702636719e-05,8.606910705566406e-05,0.00019097328186035156,0.000164031982421875,0.00017690658569335938,0.00015425682067871094
6.318092346191406e-05,8.678436279296875e-05,0.00019097328186035156,0.00016188621520996094,0.00017309188842773438,0.00015592575073242188
3.790855407714844e-05,8.511543273925781e-05,0.00019097328186035156,0.00016188621520996094,0.00017976760864257812,0.00015020370483398438
3.790855407714844e-05,8.392333984375e-05,0.00019097328186035156,0.0001621246337890625,0.00017523765563964844,0.0001499652862548828
3.814697265625e-05,8.392333984375e-05,0.00019097328186035156,0.0001621246337890625,0.00017595291137695312,0.00014901161193847656
3.790855407714844e-05,8.487701416015625e-05,0.00019097328186035156,0.00016307830810546875,0.00017595291137695312,0.0001499652862548828
3.6716461181640625e-05,8.511543273925781e-05,0.00019097328186035156,0.00016307830810546875,0.00017714500427246094,0.0001499652862548828
3.719329833984375e-05,8.511543273925781e-05,0.00019097328186035156,0.00016379356384277344,0.0001761913299560547,0.00014901161193847656
3.600120544433594e-05,8.511543273925781e-05,0.0001919269561767578,0.00016498565673828125,0.00017714500427246094,0.00014781951904296875
3.719329833984375e-05,8.487701416015625e-05,0.00019216537475585938,0.00016379356384277344,0.00017714500427246094,0.00014901161193847656
3.933906555175781e-05,8.487701416015625e-05,0.00019693374633789062,0.000164031982421875,0.00017690658569335938,0.00014901161193847656
3.790855407714844e-05,8.606910705566406e-05,0.0001919269561767578,0.000164031982421875,0.00017690658569335938,0.00015211105346679688
3.814697265625e-05,8.511543273925781e-05,0.0001919269561767578,0.0001647472381591797,0.00017714500427246094,0.00015020370483398438
3.886222839355469e-05,8.511543273925781e-05,0.00019407272338867188,0.00016498565673828125,0.00017690658569335938,0.0001499652862548828
3.790855407714844e-05,8.606910705566406e-05,0.0001919269561767578,0.0001659393310546875,0.00018405914306640625,0.00015211105346679688
3.695487976074219e-05,8.606910705566406e-05,0.00019311904907226562,0.0001678466796875,0.00017786026000976562,0.00014901161193847656
3.790855407714844e-05,8.511543273925781e-05,0.00019288063049316406,0.0001652240753173828,0.00017786026000976562,0.000164031982421875
3.790855407714844e-05,8.606910705566406e-05,0.0001919269561767578,0.00016498565673828125,0.0001800060272216797,0.00015592575073242188
3.790855407714844e-05,8.58306884765625e-05,0.00019311904907226562,0.0001652240753173828,0.00017786026000976562,0.00015211105346679688
3.814697265625e-05,8.606910705566406e-05,0.00019311904907226562,0.0001647472381591797,0.00017905235290527344,0.0001518726348876953
3.695487976074219e-05,8.606910705566406e-05,0.00019598007202148438,0.0001659393310546875,0.00018095970153808594,0.00015211105346679688
3.814697265625e-05,8.606910705566406e-05,0.00019311904907226562,0.0001647472381591797,0.00017905235290527344,0.0001518726348876953
3.695487976074219e-05,8.893013000488281e-05,0.00019407272338867188,0.00016498565673828125,0.00017881393432617188,0.00015020370483398438
3.695487976074219e-05,8.606910705566406e-05,0.00019407272338867188,0.00016498565673828125,0.00018095970153808594,0.00015091896057128906
3.6716461181640625e-05,8.726119995117188e-05,0.0001938343048095703,0.00016427040100097656,0.00017786026000976562,0.00015115737915039062
3.814697265625e-05,8.58306884765625e-05,0.00020384788513183594,0.00016617774963378906,0.00018215179443359375,0.00015473365783691406
3.886222839355469e-05,8.606910705566406e-05,0.00020003318786621094,0.00016617774963378906,0.00017881393432617188,0.00015115737915039062
3.886222839355469e-05,8.606910705566406e-05,0.0002028942108154297,0.00016617774963378906,0.00017881393432617188,0.00015115737915039062
3.814697265625e-05,8.678436279296875e-05,0.00019407272338867188,0.00016617774963378906,0.00017881393432617188,0.00015115737915039062
3.886222839355469e-05,8.606910705566406e-05,0.00019407272338867188,0.00016689300537109375,0.00018024444580078125,0.0001506805419921875
3.790855407714844e-05,8.702278137207031e-05,0.00019407272338867188,0.0001659393310546875,0.0001800060272216797,0.00015091896057128906
3.790855407714844e-05,8.702278137207031e-05,0.00019621849060058594,0.00016689300537109375,0.0001800060272216797,0.00015091896057128906
3.814697265625e-05,8.702278137207031e-05,0.00019478797912597656,0.00016617774963378906,0.00018596649169921875,0.00015616416931152344
3.814697265625e-05,8.678436279296875e-05,0.00019502639770507812,0.00016736984252929688,0.00018262863159179688,0.00015211105346679688
3.790855407714844e-05,8.606910705566406e-05,0.00019598007202148438,0.0001690387725830078,0.0001800060272216797,0.00015091896057128906
3.790855407714844e-05,8.702278137207031e-05,0.00019621849060058594,0.00016689300537109375,0.00018310546875,0.0001518726348876953
3.719329833984375e-05,8.702278137207031e-05,0.00019884109497070312,0.00016808509826660156,0.00018095970153808594,0.00015616416931152344
3.695487976074219e-05,9.202957153320312e-05,0.00019598007202148438,0.00016689300537109375,0.0001800060272216797,0.0001518726348876953
3.719329833984375e-05,8.702278137207031e-05,0.00019621849060058594,0.0001678466796875,0.00018095970153808594,0.00015211105346679688
3.814697265625e-05,8.988380432128906e-05,0.00019598007202148438,0.00016808509826660156,0.00018095970153808594,0.00015306472778320312
3.910064697265625e-05,8.702278137207031e-05,0.00020194053649902344,0.00016808509826660156,0.0001819133758544922,0.00015211105346679688
3.886222839355469e-05,8.702278137207031e-05,0.00019884109497070312,0.00017309188842773438,0.00018215179443359375,0.00015306472778320312
3.910064697265625e-05,8.7738037109375e-05,0.0001971721649169922,0.0001690387725830078,0.00018215179443359375,0.00015282630920410156
3.790855407714844e-05,8.702278137207031e-05,0.0001971721649169922,0.0001678466796875,0.00018310546875,0.00015497207641601562
3.933906555175781e-05,8.797645568847656e-05,0.00019693374633789062,0.00016880035400390625,0.00018215179443359375,0.00015401840209960938
3.814697265625e-05,8.797645568847656e-05,0.0001971721649169922,0.00016880035400390625,0.00018310546875,0.00015282630920410156
3.790855407714844e-05,8.797645568847656e-05,0.00019788742065429688,0.00016832351684570312,0.00018286705017089844,0.00015306472778320312
3.886222839355469e-05,8.797645568847656e-05,0.00019693374633789062,0.0001678466796875,0.00019407272338867188,0.00015616416931152344
3.910064697265625e-05,8.797645568847656e-05,0.0002040863037109375,0.0001709461212158203,0.00018405914306640625,0.0001609325408935547
3.910064697265625e-05,8.797645568847656e-05,0.0002009868621826172,0.00016999244689941406,0.00018310546875,0.00015497207641601562
3.790855407714844e-05,8.893013000488281e-05,0.000202178955078125,0.0001709461212158203,0.00018310546875,0.00015473365783691406
3.910064697265625e-05,8.988380432128906e-05,0.00019812583923339844,0.00016999244689941406,0.00018310546875,0.00015687942504882812
3.910064697265625e-05,8.821487426757812e-05,0.0002048015594482422,0.0001709461212158203,0.00018310546875,0.00015497207641601562
3.790855407714844e-05,8.916854858398438e-05,0.00020599365234375,0.00017690658569335938,0.00018405914306640625,0.00015807151794433594
3.910064697265625e-05,8.893013000488281e-05,0.00020384788513183594,0.00017118453979492188,0.00018405914306640625,0.000164031982421875
4.00543212890625e-05,8.797645568847656e-05,0.0002071857452392578,0.0001709461212158203,0.0001838207244873047,0.0001552104949951172
3.886222839355469e-05,8.916854858398438e-05,0.00020503997802734375,0.0001728534698486328,0.0001838207244873047,0.0001552104949951172
4.00543212890625e-05,8.797645568847656e-05,0.0002040863037109375,0.0001709461212158203,0.000186920166015625,0.0001552104949951172
3.886222839355469e-05,8.916854858398438e-05,0.0001990795135498047,0.00017189979553222656,0.00018405914306640625,0.0001552104949951172
3.886222839355469e-05,8.916854858398438e-05,0.000209808349609375,0.00017118453979492188,0.0001850128173828125,0.00015783309936523438
3.910064697265625e-05,8.869171142578125e-05,0.00020623207092285156,0.00017189979553222656,0.00018405914306640625,0.00015592575073242188
4.029273986816406e-05,8.869171142578125e-05,0.00020503997802734375,0.0001742839813232422,0.00018477439880371094,0.00015616416931152344
3.981590270996094e-05,9.012222290039062e-05,0.00020503997802734375,0.00017213821411132812,0.00018477439880371094,0.00015616416931152344
3.910064697265625e-05,8.893013000488281e-05,0.00020003318786621094,0.0001709461212158203,0.0001862049102783203,0.00015592575073242188
3.910064697265625e-05,8.869171142578125e-05,0.0002002716064453125,0.00017189979553222656,0.0001850128173828125,0.00015616416931152344
3.910064697265625e-05,8.893013000488281e-05,0.00020575523376464844,0.00017213821411132812,0.0001850128173828125,0.0001571178436279297
3.910064697265625e-05,8.893013000488281e-05,0.0002009868621826172,0.00017213821411132812,0.0001857280731201172,0.00015616416931152344
3.910064697265625e-05,9.012222290039062e-05,0.0002009868621826172,0.00017189979553222656,0.0001850128173828125,0.0001571178436279297
3.933906555175781e-05,8.988380432128906e-05,0.0002009868621826172,0.0001728534698486328,0.0001862049102783203,0.00015687942504882812
3.910064697265625e-05,8.988380432128906e-05,0.0002009868621826172,0.00017714500427246094,0.00018596649169921875,0.0001571178436279297
4.100799560546875e-05,9.012222290039062e-05,0.00020074844360351562,0.00017309188842773438,0.00018596649169921875,0.00015997886657714844
4.00543212890625e-05,8.988380432128906e-05,0.00020384788513183594,0.00017213821411132812,0.00018715858459472656,0.00015687942504882812
4.00543212890625e-05,8.988380432128906e-05,0.0002009868621826172,0.0001761913299560547,0.000186920166015625,0.0001571178436279297
3.981590270996094e-05,9.298324584960938e-05,0.00020313262939453125,0.00017189979553222656,0.00018930435180664062,0.00015687942504882812
4.00543212890625e-05,9.012222290039062e-05,0.0002028942108154297,0.00017404556274414062,0.00018596649169921875,0.00015783309936523438
4.00543212890625e-05,9.107589721679688e-05,0.00020384788513183594,0.0001728534698486328,0.00018715858459472656,0.00015997886657714844
3.981590270996094e-05,9.012222290039062e-05,0.00020194053649902344,0.00017499923706054688,0.00019121170043945312,0.00015997886657714844
3.981590270996094e-05,9.012222290039062e-05,0.000202178955078125,0.0001728534698486328,0.00018596649169921875,0.00015807151794433594
3.981590270996094e-05,9.179115295410156e-05,0.0002090930938720703,0.00017380714416503906,0.00018715858459472656,0.0001590251922607422
3.910064697265625e-05,9.083747863769531e-05,0.0002090930938720703,0.0001728534698486328,0.00018715858459472656,0.00015807151794433594
3.981590270996094e-05,9.012222290039062e-05,0.000202178955078125,0.00017404556274414062,0.0001888275146484375,0.0001590251922607422
3.910064697265625e-05,9.202957153320312e-05,0.0002028942108154297,0.00017309188842773438,0.000186920166015625,0.0001583099365234375
3.886222839355469e-05,9.107589721679688e-05,0.0002048015594482422,0.00017523765563964844,0.00018715858459472656,0.00015878677368164062
4.00543212890625e-05,9.012222290039062e-05,0.00020384788513183594,0.00017380714416503906,0.00019025802612304688,0.00016188621520996094
3.886222839355469e-05,9.107589721679688e-05,0.0002048015594482422,0.00017404556274414062,0.0001881122589111328,0.0001590251922607422
4.100799560546875e-05,9.107589721679688e-05,0.00020384788513183594,0.00018835067749023438,0.00018978118896484375,0.0001590251922607422
4.1961669921875e-05,9.107589721679688e-05,0.000209808349609375,0.00017523765563964844,0.00019097328186035156,0.00015997886657714844
4.100799560546875e-05,9.012222290039062e-05,0.0002079010009765625,0.00017499923706054688,0.00018906593322753906,0.00016498565673828125
4.076957702636719e-05,9.131431579589844e-05,0.0002028942108154297,0.0001747608184814453,0.00018906593322753906,0.00015807151794433594
3.981590270996094e-05,9.107589721679688e-05,0.0002048015594482422,0.00017404556274414062,0.00018906593322753906,0.00015807151794433594
3.981590270996094e-05,9.298324584960938e-05,0.00020503997802734375,0.00017404556274414062,0.00018906593322753906,0.00016498565673828125
3.981590270996094e-05,9.107589721679688e-05,0.00020599365234375,0.00017499923706054688,0.0001919269561767578,0.00016307830810546875
3.910064697265625e-05,9.107589721679688e-05,0.00020503997802734375,0.00017595291137695312,0.00020194053649902344,0.0001590251922607422
3.910064697265625e-05,9.083747863769531e-05,0.0002040863037109375,0.00017499923706054688,0.0001900196075439453,0.0001590251922607422
3.910064697265625e-05,9.107589721679688e-05,0.00020503997802734375,0.00017499923706054688,0.00019288063049316406,0.00015926361083984375
3.886222839355469e-05,9.298324584960938e-05,0.00020503997802734375,0.00017499923706054688,0.00019097328186035156,0.00015997886657714844
4.00543212890625e-05,9.417533874511719e-05,0.0002040863037109375,0.00017690658569335938,0.00019407272338867188,0.00016689300537109375
3.910064697265625e-05,9.393692016601562e-05,0.00020503997802734375,0.00017499923706054688,0.00019025802612304688,0.0001647472381591797
3.981590270996094e-05,9.107589721679688e-05,0.0002052783966064453,0.0001747608184814453,0.00018906593322753906,0.00015997886657714844
3.886222839355469e-05,9.107589721679688e-05,0.00020599365234375,0.00017595291137695312,0.0001900196075439453,0.00015997886657714844
4.100799560546875e-05,9.226799011230469e-05,0.00020575523376464844,0.00017714500427246094,0.0001900196075439453,0.00015997886657714844
4.029273986816406e-05,9.179115295410156e-05,0.00020599365234375,0.00017595291137695312,0.0001919269561767578,0.0001590251922607422
4.00543212890625e-05,9.083747863769531e-05,0.0002052783966064453,0.00017595291137695312,0.00019097328186035156,0.00015997886657714844
3.981590270996094e-05,9.107589721679688e-05,0.00020599365234375,0.00017595291137695312,0.00019097328186035156,0.00016117095947265625
3.981590270996094e-05,9.226799011230469e-05,0.00020575523376464844,0.00017714500427246094,0.00019097328186035156,0.00015997886657714844
4.1961669921875e-05,9.489059448242188e-05,0.0002071857452392578,0.0001800060272216797,0.00019097328186035156,0.0001609325408935547
4.029273986816406e-05,9.083747863769531e-05,0.0002071857452392578,0.0001747608184814453,0.00019097328186035156,0.0001609325408935547
3.981590270996094e-05,9.202957153320312e-05,0.00020599365234375,0.00017595291137695312,0.00019121170043945312,0.00016069412231445312
